Name	N duplicates	Raw 0	Raw 1	Raw 2	Raw 3	Raw 4	Raw 5	Raw 6	Raw 7	Raw 8	Raw 9	Raw 10	Raw 11	Raw 12	Raw 13	Raw 14	Raw 15	Raw 16	Raw 17	Raw 18	Raw 19	Raw 20	Raw 21	Raw 22	Raw 23	Raw 24	Raw 25	Raw 26	Raw 27	Raw 28	Raw 29	Raw 30	Raw 31	Raw 32	Raw 33	Raw 34	Raw 35	Ratio 0	Ratio 1	Ratio 2	Ratio 3	Ratio 4	Ratio 5	Ratio 6	Ratio 7	Ratio 8	Ratio 9	Ratio 10	Ratio 11	Ratio 12	Ratio 13	Ratio 14	Ratio 15	Ratio 16	Ratio 17	Ratio 18	Ratio 19	Ratio 20	Ratio 21	Ratio 22	Ratio 23	Ratio 24	Ratio 25	Ratio 26	Ratio 27	Ratio 28	Ratio 29	Ratio 30	Ratio 31	Ratio 32	Ratio 33	Ratio 34	Ratio 35	Control Ratio Std	Signal Quality	pEC50	Curve Slope	Curve Front	Curve Back	Curve Fold Change	Curve AUC	Curve RMSE	Curve R2	pEC50 Error	Curve Slope Error	Curve Front Error	Curve Back Error	Null Model	Null RMSE	Curve F_Value	Curve P_Value	Curve Log P_Value	Curve F_Value SAM Corrected	Curve Relevance Score	Curve Regulation
KHOS-240S Sulfatinib	1	1.0	1.0	1.0	0.982	1.0278	1.0501	1.0026	1.0148	1.0443	0.9913	1.0297	1.0515	0.9854	1.0346	1.0634	1.032	1.0378	1.0706	0.9685	1.0211	1.0622	1.008	1.013	1.0159	0.9602	0.9718	0.9521	0.925	0.9567	0.9262	0.7166	0.7823	0.7238	0.409	0.3789	0.3588	1.0	1.0	1.0	0.982	1.0278	1.0501	1.0026	1.0148	1.0443	0.9913	1.0297	1.0515	0.9854	1.0346	1.0634	1.032	1.0378	1.0706	0.9685	1.0211	1.0622	1.008	1.013	1.0159	0.9602	0.9718	0.9521	0.925	0.9567	0.9262	0.7166	0.7823	0.7238	0.409	0.3789	0.3588	0.0	0.0	5.1657637676016845	1.2743374111379406	1.0209888900322555	0.0001	-1.3629135558503684	0.9505501991898943	0.02737897631788324	0.9791418244238674	0.19627386760699192	0.24533180956169343	0.006461450904203005	0.2662940034802257	0.9301848484848485	0.18958187009893673	399.04739305446844	3.911951572096875e-23	22.407606530188446	37.25930493807696	10.113352958442732	down
KHOS-240S Sunitinib	1	1.0	1.0	1.0	1.0073	1.0884	1.0846	1.0166	1.0853	1.0875	0.9878	1.069	1.0999	0.99	1.0649	1.0989	1.0168	1.0385	1.0707	0.9841	1.0473	1.0721	0.9469	0.9298	0.9965	0.8488	0.9188	0.8562	0.6825	0.6113	0.6706	0.2075	0.187	0.217	0.0123	0.0074	0.0116	1.0	1.0	1.0	1.0073	1.0884	1.0846	1.0166	1.0853	1.0875	0.9878	1.069	1.0999	0.99	1.0649	1.0989	1.0168	1.0385	1.0707	0.9841	1.0473	1.0721	0.9469	0.9298	0.9965	0.8488	0.9188	0.8562	0.6825	0.6113	0.6706	0.2075	0.187	0.217	0.0123	0.0074	0.0116	0.0	0.0	5.854688009651103	1.4676132752692495	1.0394773525195693	0.0001	-4.1866799828247165	0.84973062611343	0.04435854714111655	0.9843611836878334	0.04388456725933544	0.17029213247672984	0.010668196838549117	0.04519283833412908	0.8246385281385281	0.35471227752994844	535.0215155229237	1.0157484379911914e-24	23.993213836855183	155.20882792899658	17.35592282309366	down
KHOS-240S Talazoparib	1	1.0	1.0	1.0	0.9761	0.9895	0.982	1.0309	1.0033	0.9862	0.9752	1.0034	0.967	0.9776	0.9831	0.9467	0.9562	0.9633	0.9235	0.9459	0.9314	0.885	0.8023	0.9038	0.9107	0.8087	0.8461	0.8163	0.6631	0.6602	0.707	0.5014	0.5476	0.5222	0.4534	0.4367	0.4819	1.0	1.0	1.0	0.9761	0.9895	0.982	1.0309	1.0033	0.9862	0.9752	1.0034	0.967	0.9776	0.9831	0.9467	0.9562	0.9633	0.9235	0.9459	0.9314	0.885	0.8023	0.9038	0.9107	0.8087	0.8461	0.8163	0.6631	0.6602	0.707	0.5014	0.5476	0.5222	0.4534	0.4367	0.4819	0.0	0.0	5.8462429956192254	0.6951965018990645	0.9867019778359957	0.3047751511838725	-1.169261121357077	0.8453738469870368	0.027120479969981924	0.9787170935674022	0.16165152793755902	0.09865852679512957	0.009195895506368151	0.07411622372207802	0.8365978354978354	0.185905453326746	390.900350963329	5.0549645234905806e-23	22.296281888006973	29.799679283021625	9.066054822047212	down
KHOS-240S Taselisib	1	1.0	1.0	1.0	1.0162	1.0319	1.0413	1.0033	1.0499	1.0374	0.9764	1.0385	1.0146	0.9582	1.0425	1.0446	0.9189	0.9663	0.9718	0.8986	0.9127	0.9218	0.8367	0.8597	0.8724	0.7467	0.8074	0.8248	0.6986	0.71	0.7674	0.657	0.6533	0.7405	0.547	0.5802	0.5722	1.0	1.0	1.0	1.0162	1.0319	1.0413	1.0033	1.0499	1.0374	0.9764	1.0385	1.0146	0.9582	1.0425	1.0446	0.9189	0.9663	0.9718	0.8986	0.9127	0.9218	0.8367	0.8597	0.8724	0.7467	0.8074	0.8248	0.6986	0.71	0.7674	0.657	0.6533	0.7405	0.547	0.5802	0.5722	0.0	0.0	5.822725796216992	0.39120299083985416	1.0539194118374857	0.36086580018104564	-0.7745786909189062	0.8760458167771301	0.030611876065572953	0.9602434075671862	0.5516665793001758	0.09426629504998557	0.020913949141302388	0.1702493737615499	0.8728883116883117	0.15353185762390748	205.3139526530747	1.4423125088533495e-19	18.84094062993141	13.720714113438657	5.756437879209382	down
KHOS-240S Tazemetostat	1	1.0	1.0	1.0	1.023	1.0589	0.9749	1.0306	1.0304	1.0326	1.0518	1.0195	1.0187	1.0287	1.0116	1.0403	0.996	1.0185	1.019	1.0355	1.0137	1.0458	1.0501	1.0046	0.9854	0.992	0.9827	0.9836	0.978	0.9955	0.9864	0.9884	0.9594	0.9766	0.9342	0.9009	0.9403	1.0	1.0	1.0	1.023	1.0589	0.9749	1.0306	1.0304	1.0326	1.0518	1.0195	1.0187	1.0287	1.0116	1.0403	0.996	1.0185	1.019	1.0355	1.0137	1.0458	1.0501	1.0046	0.9854	0.992	0.9827	0.9836	0.978	0.9955	0.9864	0.9884	0.9594	0.9766	0.9342	0.9009	0.9403	0.0	0.0	3.0	0.44579428692724954	1.0268504789990598	0.16654389412145199	-0.10626913395461747	1.0057988112430474	0.019154865111511557	0.6999937490263048	15.036046580235306	0.4414932102109342	0.00863941149333858	10.351251498335486	1.0036238095238097	0.034974488196348276	19.837626084060425	5.525265919252069e-08	7.257646815473678	0.3528009341725108	0.024797742957637682	not
KHOS-240S Temsirolimus	1	1.0	1.0	1.0	0.9565	1.0261	1.0346	0.8924	0.9572	1.0117	0.8417	0.8765	0.9401	0.7775	0.8047	0.9159	0.7572	0.7816	0.8811	0.7686	0.7601	0.8767	0.7397	0.709	0.839	0.7518	0.6746	0.8183	0.6279	0.5733	0.7862	0.503	0.4918	0.7487	0.2866	0.1748	0.2048	1.0	1.0	1.0	0.9565	1.0261	1.0346	0.8924	0.9572	1.0117	0.8417	0.8765	0.9401	0.7775	0.8047	0.9159	0.7572	0.7816	0.8811	0.7686	0.7601	0.8767	0.7397	0.709	0.839	0.7518	0.6746	0.8183	0.6279	0.5733	0.7862	0.503	0.4918	0.7487	0.2866	0.1748	0.2048	0.0	0.0	5.373717737615291	0.6142658846644716	0.9007925890885751	0.0001	-1.5815666049529657	0.7686171156413989	0.09359748952422788	0.8085970790971541	1.0795712074466515	0.34218902023164915	0.03323451667287392	0.6573964510405848	0.7562173160173162	0.21395137763514366	35.914082993370556	1.1516706584159047e-10	9.938671697720013	14.250277613654436	5.903742265972011	down
KHOS-240S Tepotinib	1	1.0	1.0	1.0	1.0844	1.0392	1.1405	1.0752	1.0969	1.1021	1.0701	1.0903	1.1531	1.0823	1.0539	1.1234	1.0158	1.0408	1.0532	1.0489	1.0679	1.1348	1.0218	1.0162	1.0963	1.0348	0.9873	1.0456	0.9874	0.9943	1.0197	0.9634	0.8359	1.0211	0.6108	0.5687	0.5995	1.0	1.0	1.0	1.0844	1.0392	1.1405	1.0752	1.0969	1.1021	1.0701	1.0903	1.1531	1.0823	1.0539	1.1234	1.0158	1.0408	1.0532	1.0489	1.0679	1.1348	1.0218	1.0162	1.0963	1.0348	0.9873	1.0456	0.9874	0.9943	1.0197	0.9634	0.8359	1.0211	0.6108	0.5687	0.5995	0.0	0.0	4.920080496804494	1.3533561238720406	1.0687674657933048	0.0001	-0.7354541183239856	1.0273266167576527	0.04497781518127306	0.8993852606568675	0.9822850283612016	0.8360315304351451	0.010436854948509783	1.7598854500619268	1.0104227272727273	0.14181609290333907	76.00321784483054	2.2858586855243846e-14	13.640950621707134	9.43650965209132	4.395813348522034	down
KHOS-240S Tideglusib	1	1.0	1.0	1.0	1.0161	1.0291	1.1134	1.029	1.0663	1.1213	1.0174	1.0952	1.1572	1.0482	1.0717	1.0998	1.0643	1.0987	1.0727	1.031	1.0676	1.1159	1.0387	1.0269	1.1448	1.0251	1.0151	1.1324	1.0165	0.9974	1.0732	1.0307	0.9881	1.0152	1.0148	1.0056	0.9593	1.0	1.0	1.0	1.0161	1.0291	1.1134	1.029	1.0663	1.1213	1.0174	1.0952	1.1572	1.0482	1.0717	1.0998	1.0643	1.0987	1.0727	1.031	1.0676	1.1159	1.0387	1.0269	1.1448	1.0251	1.0151	1.1324	1.0165	0.9974	1.0732	1.0307	0.9881	1.0152	1.0148	1.0056	0.9593	0.0	0.0	5.945047288389258	1.299809549539353	1.0720531920293548	0.9912815755225151	-0.006087863886693521	1.0557241023348252	0.040412279947149715	0.29553425161703084	0.5638983541553373	1.7081165675379644	0.010142741604003873	0.04115095591662432	1.0542067099567103	0.04816622057398535	3.5747281105708626	0.01634145876456929	1.7867091776001174	0.0014794946175256433	-0.0	not
KHOS-240S Tivantinib	1	1.0	1.0	1.0	1.0033	1.0457	1.0326	1.0061	1.0434	1.0344	1.022	1.0559	1.0651	1.0147	1.0356	1.0766	1.0458	1.0189	1.0924	0.9837	1.0062	1.0258	0.9651	0.9726	1.0115	0.8172	0.801	0.7551	0.2712	0.2591	0.2837	0.2508	0.26	0.2405	0.1701	0.1889	0.1698	1.0	1.0	1.0	1.0033	1.0457	1.0326	1.0061	1.0434	1.0344	1.022	1.0559	1.0651	1.0147	1.0356	1.0766	1.0458	1.0189	1.0924	0.9837	1.0062	1.0258	0.9651	0.9726	1.0115	0.8172	0.801	0.7551	0.2712	0.2591	0.2837	0.2508	0.26	0.2405	0.1701	0.1889	0.1698	0.0	0.0	6.293657104316418	2.6427750121193574	1.0287910890782916	0.20471066648346792	-2.286130452918404	0.8052629017481348	0.029653848167610478	0.9926219785278145	0.0195231817966207	0.25054419234870096	0.006920685458724133	0.013701566819531462	0.7938025974025973	0.3452336265783231	1143.5809285539112	7.584362560028764e-29	28.12008091432291	105.42166979797864	15.327115686651807	down
KHOS-240S Tivozanib	1	1.0	1.0	1.0	1.0174	1.0635	1.1391	1.0228	1.0597	1.1425	1.0399	1.0537	1.1697	1.0541	1.067	1.1613	1.0704	1.0632	1.1102	1.0312	1.073	1.1123	1.0374	1.071	1.0648	1.049	1.0417	1.0436	1.063	0.985	0.9988	0.8803	0.9087	0.9337	0.5797	0.5395	0.5624	1.0	1.0	1.0	1.0174	1.0635	1.1391	1.0228	1.0597	1.1425	1.0399	1.0537	1.1697	1.0541	1.067	1.1613	1.0704	1.0632	1.1102	1.0312	1.073	1.1123	1.0374	1.071	1.0648	1.049	1.0417	1.0436	1.063	0.985	0.9988	0.8803	0.9087	0.9337	0.5797	0.5395	0.5624	0.0	0.0	4.967413307894873	1.3505845859757097	1.0733616668238894	0.0001	-0.8264926544890508	1.0267800155800901	0.03953103665847942	0.9320249303780761	0.6772652217189415	0.6361712770676765	0.009181016854748224	1.171313145286771	1.0087290043290045	0.15164408494397605	116.58161169265189	1.40712796586004e-16	15.85166640552205	12.73507183307808	5.471430393852869	down
KHOS-240S Tofacitinib	1	1.0	1.0	1.0	1.0132	1.0722	1.1488	1.0082	1.0437	1.0844	1.0074	1.1032	1.1246	1.0263	1.088	1.1642	1.0175	1.0503	1.0788	1.0154	1.0823	1.0423	0.9896	1.0516	1.1475	0.9895	1.0406	1.0748	0.9355	1.0077	1.0878	0.9521	0.9904	0.9882	0.7667	0.8886	0.9048	1.0	1.0	1.0	1.0132	1.0722	1.1488	1.0082	1.0437	1.0844	1.0074	1.1032	1.1246	1.0263	1.088	1.1642	1.0175	1.0503	1.0788	1.0154	1.0823	1.0423	0.9896	1.0516	1.1475	0.9895	1.0406	1.0748	0.9355	1.0077	1.0878	0.9521	0.9904	0.9882	0.7667	0.8886	0.9048	0.0	0.0	4.174233016276921	0.7476934247059408	1.064675365110385	0.0001	-0.22141982697435827	1.036658363127518	0.05005910706691418	0.5937639005419291	7.139788175457681	0.890780095346795	0.01423660118315796	9.201847382835547	1.0303300865800868	0.07855169492984071	12.42974076763395	4.167735040484646e-06	5.380099898660814	1.0329721779354877	0.31116774446835727	not
KHOS-240S Trametinib	1	1.0	1.0	1.0	1.0326	1.0783	1.1092	1.0711	1.079	1.0521	1.0524	1.0124	1.0645	1.0277	0.9599	1.0738	0.8467	0.8591	0.9211	0.7521	0.7433	0.798	0.7103	0.696	0.7502	0.6627	0.7274	0.7603	0.705	0.7491	0.7375	0.6543	0.6695	0.674	0.6279	0.6597	0.6349	1.0	1.0	1.0	1.0326	1.0783	1.1092	1.0711	1.079	1.0521	1.0524	1.0124	1.0645	1.0277	0.9599	1.0738	0.8467	0.8591	0.9211	0.7521	0.7433	0.798	0.7103	0.696	0.7502	0.6627	0.7274	0.7603	0.705	0.7491	0.7375	0.6543	0.6695	0.674	0.6279	0.6597	0.6349	0.0	0.0	7.830802793819755	1.2964208873643155	1.0690888341872067	0.6882705135945397	-0.5387817419208393	0.8431433956221622	0.03693214967791718	0.9507707538216843	0.0743592465188358	0.25514443225423566	0.014916073944660197	0.011683245320155087	0.8488891774891776	0.16647450884283493	164.20512931059238	2.218327510869602e-18	17.65397433480402	7.472336888806157	3.642410678390456	down
KHOS-240S Tucatinib	1	1.0	1.0	1.0	1.079	1.0419	1.056	1.0946	1.0963	1.1343	1.0811	1.1249	1.0543	1.0601	1.0413	1.1026	1.08	1.0791	1.0655	1.0554	1.0982	1.1125	1.0853	1.1042	1.0551	1.0554	1.0568	1.103	1.0099	1.0405	1.1146	1.0025	0.9997	1.039	0.9823	0.8942	0.9815	1.0	1.0	1.0	1.079	1.0419	1.056	1.0946	1.0963	1.1343	1.0811	1.1249	1.0543	1.0601	1.0413	1.1026	1.08	1.0791	1.0655	1.0554	1.0982	1.1125	1.0853	1.1042	1.0551	1.0554	1.0568	1.103	1.0099	1.0405	1.1146	1.0025	0.9997	1.039	0.9823	0.8942	0.9815	0.0	0.0	5.264841845460287	1.2077777397177785	1.0797181566494063	0.8921556024881853	-0.06963117412353452	1.0637713440942151	0.031510484534250045	0.5861141450158801	0.8768129664951858	1.1492008675680747	0.007562432714613285	0.1982282391398219	1.0599577922077925	0.04900870225636421	12.061517715296134	5.395955790868651e-06	5.267931617165524	0.15813206087358467	0.00038968649246400033	not
KHOS-240S Umbralisib	1	1.0	1.0	1.0	1.0559	1.0314	1.0584	1.079	1.0493	1.0969	1.0572	1.0891	1.1142	1.0333	1.093	1.1102	1.0351	1.0701	1.1017	1.0578	1.0801	1.0565	1.0278	1.0765	1.1005	1.0216	1.0797	1.0804	1.0264	1.004	1.0648	0.9869	0.9593	1.0645	0.9012	0.9392	0.8871	1.0	1.0	1.0	1.0559	1.0314	1.0584	1.079	1.0493	1.0969	1.0572	1.0891	1.1142	1.0333	1.093	1.1102	1.0351	1.0701	1.1017	1.0578	1.0801	1.0565	1.0278	1.0765	1.1005	1.0216	1.0797	1.0804	1.0264	1.004	1.0648	0.9869	0.9593	1.0645	0.9012	0.9392	0.8871	0.0	0.0	4.073815225559983	0.8137321609766068	1.0700384482913226	0.0001	-0.13661014310163092	1.0505976775892796	0.030301788079705492	0.6971096243656354	7.141405584042785	0.8164165707089616	0.008221413556189924	10.680424364495408	1.0453987012987014	0.05508193589310802	19.586705689049033	6.25954963598478e-08	7.203456912419394	0.5398936876600653	0.08069975066057297	not
KHOS-240S Upadacitinib	1	1.0	1.0	1.0	1.0451	1.0711	1.1418	1.0128	1.0602	1.1211	1.043	1.0418	1.1873	1.0286	1.0726	1.189	1.0145	1.0569	1.1812	1.0264	1.0674	1.1804	0.9909	1.0417	1.1551	0.9987	1.0263	1.1078	0.9473	0.9296	1.0677	0.9075	0.8634	0.9869	0.7052	0.6786	0.7411	1.0	1.0	1.0	1.0451	1.0711	1.1418	1.0128	1.0602	1.1211	1.043	1.0418	1.1873	1.0286	1.0726	1.189	1.0145	1.0569	1.1812	1.0264	1.0674	1.1804	0.9909	1.0417	1.1551	0.9987	1.0263	1.1078	0.9473	0.9296	1.0677	0.9075	0.8634	0.9869	0.7052	0.6786	0.7411	0.0	0.0	4.651682398579059	0.8282621559453562	1.0827930950358493	0.0001	-0.4841467129443613	1.0333828932769098	0.059445755875228906	0.769551082767117	2.335788877477172	0.6114872879200152	0.016136246206201472	2.886514631174739	1.022214502164502	0.12384752908260681	28.393674428754004	1.4317297168172108e-09	8.844138960780903	3.8760886458018162	1.9509612351072154	down
KHOS-240S Vactosertib	1	1.0	1.0	1.0	0.9941	1.0153	1.0366	0.9899	1.0228	1.1005	1.036	0.9985	1.054	0.9965	1.0153	1.0446	1.0285	1.0021	1.0523	1.0155	0.968	1.0219	1.0114	0.943	1.0202	0.9886	0.909	1.0004	1.007	0.8825	0.9672	0.8732	0.8468	0.9355	0.7301	0.6856	0.709	1.0	1.0	1.0	0.9941	1.0153	1.0366	0.9899	1.0228	1.1005	1.036	0.9985	1.054	0.9965	1.0153	1.0446	1.0285	1.0021	1.0523	1.0155	0.968	1.0219	1.0114	0.943	1.0202	0.9886	0.909	1.0004	1.007	0.8825	0.9672	0.8732	0.8468	0.9355	0.7301	0.6856	0.709	0.0	0.0	4.517919225379473	0.7789277513425986	1.019460959311422	0.0001	-0.4792489180763585	0.9775845629191227	0.03471363692124489	0.8702715120952923	2.0378764593263217	0.413197935317642	0.009706093347548047	2.3327853928788405	0.9685192640692644	0.09638246220902227	57.026161154923145	6.441468954840207e-13	12.191015081982803	4.810069795968315	2.436360661085553	down
KHOS-240S Vandetanib	1	1.0	1.0	1.0	0.9406	1.0539	1.0891	0.9942	1.0213	1.0882	0.9865	1.0133	1.0684	1.0042	1.0393	1.0985	0.9832	1.0648	1.0996	1.0115	1.0406	1.0998	0.9786	0.9751	1.015	0.9996	0.9972	1.0433	0.9228	0.8948	0.9051	0.4126	0.4173	0.4136	0.0323	0.0302	0.027	1.0	1.0	1.0	0.9406	1.0539	1.0891	0.9942	1.0213	1.0882	0.9865	1.0133	1.0684	1.0042	1.0393	1.0985	0.9832	1.0648	1.0996	1.0115	1.0406	1.0998	0.9786	0.9751	1.015	0.9996	0.9972	1.0433	0.9228	0.8948	0.9051	0.4126	0.4173	0.4136	0.0323	0.0302	0.027	0.0	0.0	5.562108937064138	2.1769206736303253	1.0303125780420066	0.0001	-4.103231743932612	0.9063975777180431	0.03850244618636099	0.985253902167967	0.026364883671182428	0.24504269881133384	0.008444122395842546	0.03867168107272602	0.8776794372294371	0.31707471201573034	567.95511085774	4.821063542838805e-25	24.31685714436798	157.23552633743208	17.424498939764455	down
KHOS-240S Varlitinib	1	1.0	1.0	1.0	1.0345	1.015	1.0159	1.0341	1.0155	1.0427	1.0289	1.0329	0.9883	1.0508	1.0067	1.0967	1.046	1.0452	1.0535	1.0492	1.0301	1.069	1.0294	1.0314	1.0847	0.9857	1.0265	0.9769	0.9803	0.9961	0.9932	0.9507	0.9836	0.9064	0.868	0.8149	0.8652	1.0	1.0	1.0	1.0345	1.015	1.0159	1.0341	1.0155	1.0427	1.0289	1.0329	0.9883	1.0508	1.0067	1.0967	1.046	1.0452	1.0535	1.0492	1.0301	1.069	1.0294	1.0314	1.0847	0.9857	1.0265	0.9769	0.9803	0.9961	0.9932	0.9507	0.9836	0.9064	0.868	0.8149	0.8652	0.0	0.0	4.676369918737591	0.8145997046788926	1.0365205954682313	0.5090567864174955	-0.23367729390006398	1.010877122744115	0.025963309394307313	0.8175541506080902	1.9302945268379597	0.5094215675362436	0.0071133511161304355	1.1286730968625616	1.0053214285714287	0.06079224399355488	38.100993698789836	6.027194262554262e-11	10.219884810557023	1.467303574819771	0.5572715521580917	not
KHOS-240S Vatalanib	1	1.0	1.0	1.0	1.0062	1.0523	1.0281	1.0162	1.0539	1.1112	1.0368	1.0482	1.0699	1.0592	0.9677	1.0905	1.0281	1.0225	1.0612	1.0355	1.0124	0.9777	1.0311	1.028	1.0635	1.0256	1.0057	1.0465	0.9831	0.9441	1.0314	1.0325	1.0081	1.0032	0.9939	0.9972	1.022	1.0	1.0	1.0	1.0062	1.0523	1.0281	1.0162	1.0539	1.1112	1.0368	1.0482	1.0699	1.0592	0.9677	1.0905	1.0281	1.0225	1.0612	1.0355	1.0124	0.9777	1.0311	1.028	1.0635	1.0256	1.0057	1.0465	0.9831	0.9441	1.0314	1.0325	1.0081	1.0032	0.9939	0.9972	1.022	0.0	0.0	6.399356227415453	9.9989035715119	1.0373142200723182	1.002218183868289	0.003196618831651044	1.0270172642351458	0.0301534638681566	0.19831543914119543	51.378971851663756	16064.427648695017	0.006878417900609365	0.012964946297976137	1.026859956709957	0.033682162625732016	2.1058247112996558	0.11542226727096663	0.937710398979022	0.0004132043587988734	-0.0	not
KHOS-240S Vemurafenib	1	1.0	1.0	1.0	1.0337	1.0768	1.1583	1.0383	1.0868	1.0994	1.0569	1.0705	1.1478	1.0577	1.0842	1.1063	1.0571	1.0641	1.1047	1.0323	1.0648	1.0998	1.0392	1.0786	1.1049	1.0513	1.0914	1.0668	1.0762	1.0713	1.0773	1.0225	1.0149	0.9845	0.6752	0.6873	0.7603	1.0	1.0	1.0	1.0337	1.0768	1.1583	1.0383	1.0868	1.0994	1.0569	1.0705	1.1478	1.0577	1.0842	1.1063	1.0571	1.0641	1.1047	1.0323	1.0648	1.0998	1.0392	1.0786	1.1049	1.0513	1.0914	1.0668	1.0762	1.0713	1.0773	1.0225	1.0149	0.9845	0.6752	0.6873	0.7603	0.0	0.0	5.226317912208399	2.905880913882315	1.0765080648005314	0.6262985046206285	-0.49925452498861156	1.0523405602712943	0.03229606140021896	0.912154776156815	0.7708072987586855	5.880023474985925	0.006950182519635346	0.6680210494636482	1.0389290043290045	0.10899280744041828	88.30894340769221	3.8878793284784795e-15	14.410287223115416	5.7512369161151415	2.890840097796449	down
KHOS-240S Volasertib	1	1.0	1.0	1.0	1.0579	1.0759	1.0892	1.0519	1.0652	1.0461	1.0228	1.0793	1.0694	1.0364	1.0863	1.0687	0.9218	0.9607	1.0558	0.3136	0.2951	0.3478	0.2177	0.2283	0.2168	0.1655	0.1975	0.2037	0.1742	0.1661	0.1727	0.121	0.1202	0.1245	0.018	0.0202	0.0208	1.0	1.0	1.0	1.0579	1.0759	1.0892	1.0519	1.0652	1.0461	1.0228	1.0793	1.0694	1.0364	1.0863	1.0687	0.9218	0.9607	1.0558	0.3136	0.2951	0.3478	0.2177	0.2283	0.2168	0.1655	0.1975	0.2037	0.1742	0.1661	0.1727	0.121	0.1202	0.1245	0.018	0.0202	0.0208	0.0	0.0	7.576010496615927	3.1911698502424817	1.0623079954172239	0.14507156268281393	-2.7851632938219075	0.5669132238924234	0.052077276186214244	0.9860026249295677	0.029609646230261796	0.4121289572822594	0.015624114012728136	0.014551124037463021	0.5759164502164501	0.44022653378522875	598.9000648901205	2.486294213530027e-25	24.604447480781985	107.31073491399762	15.419517192818903	down
KHOS-240S Volitinib	1	1.0	1.0	1.0	1.0313	1.0493	1.0437	1.0461	1.0345	1.0503	1.0328	1.1016	1.0837	1.0406	1.0746	1.0862	1.0839	1.073	1.0739	1.0964	1.1089	1.097	1.1012	1.0955	1.0773	1.0835	1.0712	1.0791	1.0888	1.0845	1.0773	1.0525	1.0437	1.0504	1.0233	1.0491	1.0641	1.0	1.0	1.0	1.0313	1.0493	1.0437	1.0461	1.0345	1.0503	1.0328	1.1016	1.0837	1.0406	1.0746	1.0862	1.0839	1.073	1.0739	1.0964	1.1089	1.097	1.1012	1.0955	1.0773	1.0835	1.0712	1.0791	1.0888	1.0845	1.0773	1.0525	1.0437	1.0504	1.0233	1.0491	1.0641	0.0	0.0	9.642824444777988	0.988015178705587	1.005916214708848	1.075059419339794	0.1044140003657859	1.0696581352450671	0.02024683444532525	0.3861286842206345	0.38414206055062006	0.7037356922705067	0.02145349322070932	0.004926588025411987	1.0675961038961042	0.02588164686931233	5.389559642715612	0.0019049250269307994	2.7201221123930783	0.2724760592257438	0.009940790069696892	not
KHOS-240S Zanubrutinib	1	1.0	1.0	1.0	0.9801	0.9281	0.9491	0.9794	0.9405	0.9168	0.9659	0.9804	0.9409	0.9728	0.965	0.9588	0.9665	0.8858	0.9544	0.9846	0.9606	0.9421	0.9832	0.9452	0.9437	0.9718	0.8981	0.9353	0.9529	0.8626	0.8867	0.9237	0.7982	0.8294	0.8598	0.8248	0.8309	1.0	1.0	1.0	0.9801	0.9281	0.9491	0.9794	0.9405	0.9168	0.9659	0.9804	0.9409	0.9728	0.965	0.9588	0.9665	0.8858	0.9544	0.9846	0.9606	0.9421	0.9832	0.9452	0.9437	0.9718	0.8981	0.9353	0.9529	0.8626	0.8867	0.9237	0.7982	0.8294	0.8598	0.8248	0.8309	0.0	0.0	5.922958462961395	1.5894650916925943	0.9555119783465555	0.8333694272022675	-0.25601246128992383	0.9316413604402448	0.029983168547899213	0.6699654750887587	0.21156067842771814	1.0313922650461016	0.007172301444338892	0.025337831177662137	0.9291787878787876	0.05219687804270546	17.260419417783375	2.1184698775627094e-07	6.673977706834718	1.3960545237283084	0.5156396337359228	not
KHOS-NP AZD-0156	1	1.0	1.0	1.0	1.1196	1.0923	1.0888	1.1144	1.1124	1.0955	1.1208	1.0693	1.0825	1.0927	1.0837	1.1164	1.0897	1.0736	1.106	1.0923	1.0771	1.0951	1.114	1.1015	1.1247	1.065	1.0846	1.1222	0.9775	1.0354	1.0726	0.9121	1.1049	1.0488	0.7891	0.7528	0.7507	1.0	1.0	1.0	1.1196	1.0923	1.0888	1.1144	1.1124	1.0955	1.1208	1.0693	1.0825	1.0927	1.0837	1.1164	1.0897	1.0736	1.106	1.0923	1.0771	1.0951	1.114	1.1015	1.1247	1.065	1.0846	1.1222	0.9775	1.0354	1.0726	0.9121	1.1049	1.0488	0.7891	0.7528	0.7507	0.0	0.0	4.721855801084919	1.3378795041112028	1.0934135922108048	0.0001	-0.3815592914803598	1.0670856541100382	0.03785389637356523	0.8555010273907175	2.1861331350939457	1.1817864110452116	0.008791581771136656	4.612467108007559	1.0547621212121214	0.09961190157653772	50.35999346111245	2.6640718445333704e-12	11.574454067315674	3.338686356315927	1.655466862116314	down
