Name	Raw 0	Raw 1	Raw 2	Raw 3	Raw 4	Raw 5	Raw 6	Raw 7	Raw 8	Raw 9	Raw 10	Raw 11
HT1080 Temsirolimus 1	1	1.0563	1.0531	1.0539	1.0106	0.9494	0.899	0.9578	0.9668	0.945	0.755	0.0456
HT1080 Temsirolimus 2	1	1.0256	1.0045	1.0883	1.0515	0.9761	0.9599	0.9638	0.9144	0.911	0.8482	0.0507
HT1080 Temsirolimus 3	1	0.9679	0.984	1.0019	0.9687	0.9256	0.8962	0.885	0.9055	0.8679	0.7962	0.0511
HT1080 Tepotinib 1	1	1.1504	1.1079	1.1333	1.0849	1.0946	1.0773	1.1028	1.1091	1.0599	1.0338	0.8577
HT1080 Tepotinib 2	1	1.0569	1.0718	1.1142	1.0766	1.0888	1.0548	1.0424	1.0262	1.0118	1.0305	0.8659
HT1080 Tideglusib 1	1	1.0916	1.0938	1.1333	1.0907	1.0797	1.094	1.0428	1.126	1.0768	1.1019	0.9545
HT1080 Tideglusib 2	1	1.0633	1.0629	1.0218	1.0813	1.0623	1.0237	1.0799	1.0562	1.0516	1.0952	1.0667
HT1080 Tideglusib 3	1	1.0181	1.0968	1.062	1.1198	1.0639	1.091		1.0851	1.0697	1.0951	1.0315
HT1080 Tivantinib 1	1	1.0567	1.0514	1.008	1.0506	0.9993	1.001	1.0122	1.0422	0.3033	0.1132	0.0779
HT1080 Tivantinib 2	1	1.047	1.0203	0.9926	1.0692	0.9971	1.0481	1.0488	0.9874	0.2803	0.1302	0.0686
HT1080 Tivantinib 3	1	1.0384	0.9944	1.075	1.0076	1.0294	1.0841	1.0297	1.0219	0.2786	0.1414	0.0641
HT1080 Tivozanib 1	1	1.0633	1.0641	1.0268	1.0645	1.0431	1.0541	1.0554	1.0666	1.0892	1.1138	0.9599
HT1080 Tivozanib 2	1	1.0555	1.033	1.0681	1.0434	1.0572	1.0445	1.0294	1.0508	1.0604	1.1121	0.9516
HT1080 Tivozanib 3	1	1.0135	1.0739	1.0903	1.0956	1.0376	1.0837	1.0668	1.0907	1.1399	1.1398	0.9905
HT1080 Tofacitinib 1	1	1.0973	1.0771	1.0463	1.0777	1.1175	1.0942	1.0111	1.0564	1.0661	1.0628	1.0425
HT1080 Tofacitinib 2	1	1.0817	1.138	1.0942	1.0676	1.0988	1.0865	1.1769	1.1311	1.0814	1.0231	1.0062
HT1080 Tofacitinib 3	1	1.0149	1.0778	1.0575	1.0848	1.0744	1.0598	1.0594	1.1159	1.0586	1.0104	0.9967
HT1080 Trametinib 1	1	1.1197	1.1233	1.0376	1.0224	0.6431	0.5405	0.5144	0.386	0.3386	0.3398	0.3095
HT1080 Trametinib 2	1	1.1145	1.1198	1.0403	0.9814	0.6077	0.5518	0.4605	0.3646	0.3739	0.349	0.2815
HT1080 Trametinib 3	1	1.079	1.1125	1.0392	0.94	0.6645	0.5183	0.4585	0.3812	0.341	0.3136	0.2962
HT1080 Tucatinib 1	1	1.0928	1.0746	1.1121	1.0472	1.0761	1.0876	1.1011	1.0599	1.0566	1.0733	0.9394
HT1080 Tucatinib 2	1	1.0315	1.0665	1.1032	1.1239	1.1146	1.0875	1.0558	1.0744	1.0415	1.0369	0.9563
HT1080 Umbralisib 1	1	1.0986	1.1062	1.0982	1.1137	1.1343	1.0631	1.1063	1.0278	1.0185	1.077	0.9656
HT1080 Umbralisib 2	1	1.0939	1.1093	1.0911	1.0971	1.0052	1.0803	1.0783	1.113	1.0824	1.0476	0.922
HT1080 Umbralisib 3	1	1.0267	1.0465	1.0306	1.0602	1.0371	1.0643	1.0496	1.0573	1.047	1.0179	0.976
HT1080 Upadacitinib 1	1	1.0831	1.0924	1.0976	1.0612	1.0459	1.0496	1.0071	1.0541	1.0366	1.0134	0.9694
HT1080 Upadacitinib 2	1	1.0673	1.0511	1.0807	1.03	1.0773	1.0849	1.0856	1.059	1.0341	1.0118	0.9727
HT1080 Upadacitinib 3	1	1.0432	1.0414	1.0704	1.064	1.0815	1.0473	1.0558	1.0727	1.0349	0.9906	0.9779
HT1080 Vactosertib 1	1	1.0566	1.0282	0.9992	0.999	1.0488	0.9955	1.0497	1.1004	1.0162	0.9783	1.0439
HT1080 Vactosertib 2	1	0.9842	0.9816	0.9342	1.0224	1.0343	1.024	1.0273	0.9991	1.0333	1.0597	0.9832
HT1080 Vandetanib 1	1	1.0329	1.0036	1.0605	1.0512	1.0645	1.0636	1.0647	1.0426	1.0057	1.008	0.3426
HT1080 Vandetanib 2	1	1.0234	0.9969	1.0078	1.0278	1.0136	1.0009	0.9794	0.9979	1.0078	0.9354	0.3014
HT1080 Vandetanib 3	1	1.0035	1.0456	1.0319	1.0079	1.0261	1.0085	1.007	1.0572	1.0417	0.9424	0.3348
HT1080 Varlitinib 1	1	1.1034	1.0372	1.0274	1.0416	1.0682	1.0815	0.9731	1.0066	1.0416	1.0122	0.9865
HT1080 Varlitinib 2	1	1.0607	1.0606	1.0581	1.0947	1.0653	1.0561	0.9969	1.0247	1.0271	1.0056	0.9922
HT1080 Varlitinib 3	1	1.0064	1.0056	1.0616	1.0168	0.9924	1.0278	1.04	0.9956	0.9909	0.9524	0.9307
HT1080 Vatalanib 1	1	1.02	1.0103	0.9852	1.027	1.0324	0.9916	1.0116	1.0651	1.016	1.0092	1.041
HT1080 Vatalanib 2	1	1.0079	1.0211	1.0223	1.0154	1.0249	0.9849	1.0161	0.9718	1.0332	1.0152	1.0586
HT1080 Vatalanib 3	1	1.0025	0.9531	0.958	0.9849	0.9224	0.975	0.9311	0.9656	1.0145	1.0437	1.1148
HT1080 Vemurafenib 1	1	1.1292	1.1189	1.1446	1.1081	1.1202	1.1102	1.1232	1.1167	1.1587	1.0639	0.4723
HT1080 Vemurafenib 2	1	1.0929	1.0682	1.0834	1.0964	1.0858	1.0722	1.0564	1.0977	1.1448	1.0334	0.943
HT1080 Vemurafenib 3	1	1.0659	1.0211	1.0461	1.05	1.0327	1.0198	1.0441	1.0402	1.0996	1.0191	0.573
HT1080 Volasertib 1	1	1.0687	1.0895	1.0714	1.0547	1.0578	1.0014	0.2437	0.131	0.1321	0.1046	0.0088
HT1080 Volasertib 2	1	1.0519	1.05	1.0398	1.0272	0.9773	0.9964	0.2393	0.1281	0.1458	0.0809	0.0069
HT1080 Volasertib 3	1	1.0511	1.0313	1.0695	1.0361	1.0611	0.9955	0.235	0.1311	0.1404	0.0873	0.0078
HT1080 Volitinib 1	1	1.0597	1.0753	1.0873	1.0656	1.092	1.0251	1.0388	1.0127	1.0531	1.0016	0.9738
HT1080 Volitinib 2	1	1.0335	1.0431	1.0477	1.0863	1.0538	1.0467	1.0318	1.0805	1.0456	1.0001	0.9837
HT1080 Volitinib 3	1	0.9763	1.0537	1.0622	1.0261	1.0351	1.0391	0.997	1.0548	1.0688	0.9728	0.8867
HT1080 Zanubrutinib 1	1	1.0604	1.0478	1.0856	1.0293	1.0531	0.997	1.0643	1.042	1.0128	1.0151	1.0447
HT1080 Zanubrutinib 2	1	1.0392	1.0728	1.0441	1.0099	1.0423	1.0458	1.0145	1.126	1.0269	0.9892	1.0132
HT1080 Zanubrutinib 3	1	1.0166	1.0291	1.0053	1.0572	1.0028	1.0539	1.0175	0.9843	1.011	1.0546	0.9932
KHOS-240S AZD-0156 1	1	1.0801	1.0681	1.0714	1.0808	1.0457	0.9934	0.9996	1.0078	0.8452	0.7791	0.5617
KHOS-240S AZD-0156 2	1	1.0437	1.1263	1.1063	1.058	1.0372	1.0294	1.0205	0.9533	0.8623	0.7646	0.5988
KHOS-240S AZD-0156 3	1	1.1176	1.1105	1.1171	1.1138	1.0941	1.0595	1.092	1.008	0.8866	0.8992	0.6012
KHOS-240S AZD-3759 1	1	1.0116	1.0349	1.0496	1.069	1.0316	1.0222	0.9843	0.9881	0.9498	0.9592	0.8543
KHOS-240S AZD-3759 2	1	1.0501	1.063	1.0327	1.0623	1.0437	1.0396	1.0348	1.0179	0.9593	0.9807	0.8599
KHOS-240S AZD-3759 3	1	1.0463	1.079	1.0881	1.037	1.0783	1.0505	1.1208	1.1058	0.952	0.988	0.9209
KHOS-240S AZD-4547 1	1	1.0504	1.0162	1.0447	1.0061	1.0252	0.9282	0.827	0.7782	0.691	0.5888	0.2898
KHOS-240S AZD-4547 2	1	1.0092	1.0672	1.0266	0.9997	0.9934	0.9237	0.8365	0.7802	0.765	0.6764	0.2668
KHOS-240S AZD-4547 3	1	1.0607	1.1119	1.0356	1.0542	1.0334	0.94	0.8593	0.7936	0.7041	0.5904	0.307
KHOS-240S Abemaciclib 1	1	1.0056	1.0181	1.0095	1.0054	1.0012	0.9455	0.8281	0.8087	0.7098	0.6965	0.5679
KHOS-240S Abemaciclib 2	1	1.025	1.0518	1.0633	1.0682	1.0141	0.9662	0.8805	0.8281	0.7417	0.689	0.5234
KHOS-240S Abemaciclib 3	1	1.0788	1.1362	1.1265	1.078	1.0899	1.0889	0.9686	0.8645	0.756	0.7158	0.5243
KHOS-240S Abrocitinib 1	1	1.0239	1.0229	1.0486	1.0251	0.999	1.0184	0.9968	1.0006	1.0497	1.0514	1.0175
KHOS-240S Abrocitinib 2	1	1.0306	1.0677	0.9748	1.0267	1.0759	1.0173	0.9799	1.0181	1.0384	0.995	0.9567
KHOS-240S Abrocitinib 3	1	1.0452	1.0113	1.0539	1.063	1.0396	1.0792	0.9968	1.0451	1.0044	1.101	0.9888
KHOS-240S Acalabrutinib 1	1	1.0173	1.0158	1.0464	1.0617	1.027	1.0429	1.0164	1.0156	1.0304	1.0161	1.0187
KHOS-240S Acalabrutinib 2	1	1.0466	1.0419	1.0256	1.0401	1.0153	1.0248	1.0256	1.032	1.043	1.0471	1.0595
KHOS-240S Acalabrutinib 3	1	1.119	1.1117	1.1525	1.1817	1.1476	1.1074	1.0495	1.0809	1.0503	1.0588	1.0572
KHOS-240S Afatinib 1	1	1.0323	1.0065	1.0073	1.0102	1.0213	0.9947	0.9693	0.9314	0.6458	0.391	0.0313
KHOS-240S Afatinib 2	1	1.0332	1.0593	1.0562	1.0848	1.0799	1.021	1.0229	1.0166	0.7107	0.3687	0.1482
KHOS-240S Afatinib 3	1	1.123	1.1184	1.1409	1.1346	1.0871	1.1152	1.0962	1.0239	0.7896	0.4451	0.0296
KHOS-240S Alectinib 1	1	1.0142	1.035	1.056	1.0222	1.0107	1.0253	1.0145	0.9986	1.0078	1.018	0.9697
KHOS-240S Alectinib 2	1	1.0581	1.0586	1.0509	1.0616	1.0228	1.0316	1.0043	0.9188	0.9281	0.9219	0.8987
KHOS-240S Alectinib 3	1	1.1102	1.175	1.1634	1.1509	1.1412	1.1477	1.1369	1.0766	1.0522	1.0133	1.0442
KHOS-240S Alisertib 1	1	1.0186	1.0088	1.0476	1.0258	0.9787	0.8916	0.7976	0.7345	0.716	0.6718	0.6221
KHOS-240S Alisertib 2	1	1.018	1.0162	0.9595	0.9567	0.9832	0.888	0.8322	0.7753	0.7558	0.6711	0.6123
KHOS-240S Alisertib 3	1	1.086	1.0935	1.0787	1.0527	1.0268	0.8731	0.7921	0.7643	0.7465	0.7008	0.6309
KHOS-240S Alpelisib 1	1	1.0144	1.0593	1.0046	0.9955	0.9704	0.9594	0.9274	0.918	0.8354	0.7743	0.6643
KHOS-240S Alpelisib 2	1	1.0134	1.0583	1.0031	1.0608	1.0138	1.0309	0.8535	0.8632	0.7551	0.7619	0.6661
KHOS-240S Alpelisib 3	1	1.1373	1.0934	1.0967	1.1024	1.0906	1.0493	0.9608	0.9397	0.8833	0.8362	0.7592
KHOS-240S Anlotinib 1	1	1.0421	1.0435	1.022	1.0428	1.0194	1.0257	1.012	0.9365	0.8723	0.3935	0.1172
KHOS-240S Anlotinib 2	1	1.0528	1.0546	1.0507	1.0771	1.0888	1.058	1.037	1.0399	0.9043	0.5098	0.1176
KHOS-240S Anlotinib 3	1	1.0895	1.0488	1.0411	1.068	1.0522	1.0433	1.0549	1.0012	0.9005	0.4881	0.1305
KHOS-240S Apatinib 1	1	1.0198	1.0534	1.0303	1.0016	1.0077	1.0198	0.9983	1.0248	0.9955	0.939	0.8746
KHOS-240S Apatinib 2	1	1.0157	1.0444	1.0265	1.0339	1.0203	1.0143	1.0323	0.96	0.9402	0.9885	0.8215
KHOS-240S Apatinib 3	1	1.0885	1.0853	1.1042	1.0776	1.0806	1.1096	1.0487	0.9881	0.9741	0.9394	0.9243
KHOS-240S Asciminib 1	1	1.0105	0.9978	0.9943	0.999	0.9883	1.0145	1.0017	1.039	1.0024	0.9993	0.6018
KHOS-240S Asciminib 2	1	1.0482	1.0136	1.0459	1.0308	1.0406	1.0074	0.9989	1.0339	1.0085	0.9338	0.6015
KHOS-240S Asciminib 3	1	1.0473	1.0231	1.0219	1.0365	1.0492	1.0043	0.9888	1.0484	1.0771	0.9977	0.6916
KHOS-240S Avapritinib 1	1	1.0169	1.0205	0.9572	0.9487	0.9851	1.0193	0.9594	0.9546	0.8567	0.8035	0.6799
KHOS-240S Avapritinib 2	1	1.0162	1.0314	1.0077	1.0171	1.0195	1.0112	0.9443	0.9197	0.8105	0.7526	0.6578
KHOS-240S Avapritinib 3	1	1.0542	1.0238	1.0342	1.0105	1.0504	0.9924	0.9907	0.9561	0.8542	0.7937	0.6298
KHOS-240S Axitinib 1	1	1.001	0.9924	1.0005	0.9977	0.9889	0.9816	0.9412	0.7779	0.7275	0.5196	0.2287
KHOS-240S Axitinib 2	1	1.0805	1.0239	1.043	1.0463	1.0157	0.9977	0.9682	0.8109	0.813	0.4648	0.2094
KHOS-240S Axitinib 3	1	1.0559	1.053	1.0844	1.0952	1.059	1.0547	0.9829	0.8171	0.8339	0.4992	0.2047
KHOS-240S BAY-1895344 1	1	1.0514	1.0476	1.022	1.0283	0.997	0.7553	0.3072	0.1638	0.1541	0.132	0.1152
KHOS-240S BAY-1895344 2	1	1.0248	1.0563	1.0752	1.0484	0.9794	0.7833	0.3926	0.2101	0.1693	0.1224	0.1193
KHOS-240S BAY-1895344 3	1	1.0329	1.0733	1.1038	1.0474	1.0479	0.8108	0.3993	0.2067	0.1595	0.1322	0.1226
KHOS-240S BMS-986165 1	1	1.0488	1.0745	1.0595	1.0688	1.0858	1.0636	1.0701	1.0724	1.0586	1.0702	1.0196
KHOS-240S BMS-986165 2	1	1.094	1.0408	1.0566	1.037	1.0318	1.025	1.0321	1.0495	1.0702	1.0509	1.0297
KHOS-240S BMS-986165 3	1	1.1011	1.0956	1.0596	1.0521	1.0874	1.0413	1.0863	1.0861	1.1076	1.0685	1.0503
KHOS-240S Barasertib 1	1	0.9976	0.9938	1.0244	0.9994	0.9697	0.9367	0.7828	0.7379	0.7617	0.7439	0.7171
KHOS-240S Barasertib 2	1	1.0347	1.0264	1.0032	0.9715	0.9477	0.8967	0.8026	0.7667	0.7507	0.7145	0.6659
KHOS-240S Barasertib 3	1	1.0802	1.047	1.0577	1.037	1.0177	0.8654	0.7973	0.7734	0.7201	0.7499	0.7528
KHOS-240S Baricitinib 1	1	1.0313	1.0143	1.0303	1.0419	1.047	1.0186	1.0328	1.0111	1.0053	0.9765	0.7726
KHOS-240S Baricitinib 2	1	1.0314	1.0227	1.0361	1.0164	1.0068	1.023	1.0274	1.0153	1.0242	0.9594	0.7796
KHOS-240S Baricitinib 3	1	1.0413	1.0306	1.0445	1.0531	1.0288	1.015	1.0831	1.049	1.0856	0.9375	0.7808
KHOS-240S Belizatinib 1	1	1.0466	1.0495	1.0235	1.0707	1.0523	1.066	1.0769	0.923	0.7395	0.4034	0.1801
KHOS-240S Belizatinib 2	1	1.0731	1.0673	1.085	1.0972	1.0555	1.0266	1.0166	0.9435	0.6694	0.3986	0.1891
KHOS-240S Belizatinib 3	1	1.0859	1.073	1.1062	1.0791	1.1242	1.0926	1.074	0.9032	0.729	0.3953	0.1979
KHOS-240S Binimetinib 1	1	1.045	1.0318	1.0209	1.0029	0.9753	0.9602	0.9591	0.9346	0.86	0.7201	0.5877
KHOS-240S Binimetinib 2	1	0.9688	1.0253	1.0426	1.0633	1.0092	0.9592	0.8804	0.8157	0.8602	0.7683	0.6492
KHOS-240S Binimetinib 3	1	1.0708	1.1218	1.1455	1.1064	1.0104	1.0065	0.9266	0.9354	0.8439	0.7225	0.6747
KHOS-240S Bosutinib 1	1	1.0248	1.0322	1.0059	1.0082	1.0378	1.0083	0.9905	0.9474	0.7136	0.4807	0.0334
KHOS-240S Bosutinib 2	1	1.081	1.0684	1.1191	1.1099	1.1131	1.0636	1.044	0.9718	0.7583	0.504	0.0356
KHOS-240S Bosutinib 3	1	1.0911	1.1264	1.1213	1.1697	1.0991	1.1113	1.072	0.9667	0.7287	0.484	0.0288
KHOS-240S Brigatinib 1	1	1.0148	1.0072	0.9812	0.9848	0.9818	0.9573	0.9119	0.7776	0.4628	0.0492	0.0028
KHOS-240S Brigatinib 2	1	0.9983	1.0133	0.9839	0.95	0.9397	0.9111	0.8578	0.7137	0.4242	0.0422	0.0049
KHOS-240S Brigatinib 3	1	1.1056	1.0881	1.1057	1.0852	1.0447	1.0641	0.9898	0.7698	0.4493	0.0491	0.0076
KHOS-240S Brivanib 1	1	1.0257	1.0261	1.0037	1.0287	1.0157	1.0176	1.0483	1.036	1.0412	1.0318	0.988
KHOS-240S Brivanib 2	1	1.0465	1.0341	1.018	1.0422	1.0301	1.0382	1.0187	1.0592	1.0175	1.0516	1.0169
KHOS-240S Brivanib 3	1	1.0391	1.0458	1.0589	1.0764	1.091	1.0496	1.0447	1.0597	1.0372	1.0405	0.878
KHOS-240S Brivanib_alaninate 1	1	1.0064	1.0183	1.0192	1.0153	1.0511	1.0411	1.0203	1.0308	1.0077	0.9564	0.729
KHOS-240S Brivanib_alaninate 2	1	1.0267	1.0433	1.0457	1.0211	1.0434	1.0192	1.0511	1.039	0.9988	0.9346	0.7595
KHOS-240S Brivanib_alaninate 3	1	1.0145	1.0731	1.0371	1.0757	1.0613	1.0435	1.0208	1.0574	1.0135	0.8981	0.7255
KHOS-240S Buparlisib 1	1	1.0506	0.9961	1.023	0.9861	0.992	0.9411	0.9698	0.9231	0.7351	0.117	0.0587
KHOS-240S Buparlisib 2	1	1.0328	1.0437	1.0418	1.0232	1.0457	1.0439	1.0148	0.9152	0.6886	0.1142	0.0566
KHOS-240S Buparlisib 3	1	1.0335	1.022	1.0449	1.0513	1.0494	1.105	0.9821	0.907	0.6991	0.1099	0.0598
KHOS-240S Cabozantinib 1	1	1.0188	1.0511	1.0085	1.0164	1.0039	1.0056	0.9693	1.0247	0.9085	0.6806	0.451
KHOS-240S Cabozantinib 2	1	1.1163	1.1058	1.1043	1.0548	1.0525	1.0817	1.0562	1.0403	1.0251	0.6871	0.4503
KHOS-240S Cabozantinib 3	1	1.1802	1.0916	1.124	1.0986	1.1317	1.1277	1.0329	1.0572	0.988	0.6929	0.3732
KHOS-240S Capmatinib 1	1	1.0321	1.0272	1.0343	1.0583	1.0533	1.0403	1.0321	1.0385	1.0501	1.0182	0.9972
KHOS-240S Capmatinib 2	1	1.052	1.0614	1.0521	1.0512	1.0794	1.066	1.0639	1.0289	1.0233	1.0238	1.0089
KHOS-240S Capmatinib 3	1	1.1226	1.0608	1.0504	1.1111	1.088	1.0756	1.0855	1.063	1.0166	1.0409	0.952
KHOS-240S Cediranib 1	1	1.0786	1.0516	1.0833	1.0451	1.0504	1.0399	1.0075	0.948	0.8941	0.9223	0.9145
KHOS-240S Cediranib 2	1	1.0472	1.0258	1.073	1.0688	1.0651	1.0351	0.978	0.9085	0.9082	0.8691	0.8855
KHOS-240S Cediranib 3	1	1.0538	1.0663	1.0905	1.0856	1.0394	1.0183	0.9918	0.9099	0.9211	0.9265	0.8929
KHOS-240S Ceritinib 1	1	1.0109	0.9612	0.9602	0.981	0.9507	0.9952	0.9932	0.9307	0.8155	0.4446	0.0018
KHOS-240S Ceritinib 2	1	1.031	1.0351	1.0417	1.041	1.0518	1.0425	1.0047	0.8536	0.8304	0.4589	0.0024
KHOS-240S Ceritinib 3	1	0.9317	0.9783	1.0067	1.0077	1.026	1.0334	0.9874	0.9078	0.8323	0.4134	0.0024
KHOS-240S Certican 1	1	1.0278	0.9322	0.8629	0.8312	0.8106	0.7957	0.7561	0.7404	0.7274	0.692	0.649
KHOS-240S Certican 2	1	1.0397	1.002	0.9027	0.8823	0.8608	0.8536	0.8433	0.8188	0.7953	0.7773	0.7485
KHOS-240S Certican 3	1	1.0722	1.1053	1.0397	0.9526	0.8823	0.8857	0.8458	0.7997	0.829	0.782	0.7539
KHOS-240S Cobimetinib 1	1	1.0268	1.0629	1.0654	1.0378	0.9892	0.9539	0.748	0.6688	0.6219	0.4699	0.0366
KHOS-240S Cobimetinib 2	1	1.0598	1.0395	1.0582	1.0276	1.0178	0.9487	0.8169	0.7605	0.6131	0.4988	0.0384
KHOS-240S Cobimetinib 3	1	1.1188	1.1161	1.1385	1.0913	1.0715	0.904	0.8039	0.6963	0.7732	0.6798	0.0742
KHOS-240S Copanlisib 1	1	1.0665	1.0417	1.0572	0.9844	0.9377	0.8563	0.7161	0.6205	0.4108	0.2178	0.1855
KHOS-240S Copanlisib 2	1	1.0675	1.0485	1.0485	0.8142	0.777	0.7329	0.6997	0.6122	0.3907	0.209	0.186
KHOS-240S Copanlisib 3	1	1.1371	0.9618	1.0746	0.9666	0.9533	0.9088	0.7275	0.6534	0.4255	0.2249	0.191
KHOS-240S Crenolanib 1	1	1.012	1.0067	1.0204	1.024	1.0572	1.0139	1.0407	0.9895	0.8645	0.4735	0.1235
KHOS-240S Crenolanib 2	1	0.9405	0.969	1.014	0.9921	0.9907	1.0287	0.9526	0.9549	0.8396	0.5002	0.1417
KHOS-240S Crenolanib 3	1	0.9561	0.8952	0.9927	1.0386	0.9758	1.0269	0.9657	0.9453	0.8273	0.4549	0.1378
KHOS-240S Crizotinib 1	1	1.0008	1.0387	1.0202	1.0392	1.0315	1.0378	0.9974	0.9525	0.7384	0.4688	0.0647
KHOS-240S Crizotinib 2	1	1.0476	1.0632	1.0925	1.0354	1.0544	1.0714	1.0529	0.9985	0.7718	0.6132	0.0675
KHOS-240S Crizotinib 3	1	1.0758	1.0588	1.0797	1.0739	1.0766	1.0471	1.0567	1.024	0.8026	0.6157	0.0649
KHOS-240S Dabrafenib 1	1	1.0023	0.9945	0.9617	0.9757	0.9608	0.9415	0.9715	0.9589	0.9301	0.8892	0.8589
KHOS-240S Dabrafenib 2	1	1.1128	1.0872	1.0966	1.0371	1.0421	1.0399	1.0723	1.0104	0.9516	0.9316	0.7912
KHOS-240S Dabrafenib 3	1	1.1008	1.0896	1.065	1.0875	1.026	1.0256	1.047	1.0669	1.042	1.0707	0.9124
KHOS-240S Dacomitinib 1	1	1.0151	1.0686	1.0516	1.0239	1.0374	1.0334	1.01	0.9619	0.9426	0.5905	0.0142
KHOS-240S Dacomitinib 2	1	1.0331	1.0301	1.0369	1.0092	1.0361	1.0418	1.034	0.9584	0.9099	0.5322	0.0141
KHOS-240S Dacomitinib 3	1	1.1839	1.1676	1.1754	1.1422	1.1087	1.1028	1.1843	1.1053	0.955	0.6139	0.0151
KHOS-240S Dactinomycin 1	1	1.0486	1.0654	0.8699	0.7465	0.4636	0.1961	0.0435	0.0899	0.0693	0.0655	0.0759
KHOS-240S Dactinomycin 2	1	1.0484	0.9994	0.8103	0.6828	0.4969	0.1999	0.1418	0.1014	0.0783	0.0859	0.0975
KHOS-240S Dactinomycin 3	1	1.0172	1.1066	0.9107	0.76	0.5361	0.2091	0.0556	0.1054	0.0972	0.0901	0.0919
KHOS-240S Dasatinib 1	1	1.0097	0.9994	0.9597	0.9135	0.7832	0.7077	0.483	0.3412	0.2994	0.2519	0.2091
KHOS-240S Dasatinib 2	1	1.0644	1.0484	1.0077	0.9224	0.8005	0.6975	0.465	0.3178	0.2689	0.2465	0.1956
KHOS-240S Dasatinib 3	1	1.1162	1.0788	1.0543	1.0358	0.8642	0.7198	0.5334	0.3508	0.2691	0.2504	0.1892
KHOS-240S Dinaciclib 1	1	1.0012	0.9973	0.9745	0.911	0.4485	0.2058	0.207	0.2101	0.2112	0.1921	0.1731
KHOS-240S Dinaciclib 2	1	0.9731	0.9717	0.9788	0.9559	0.4659	0.2055	0.211	0.2228	0.226	0.2235	0.1922
KHOS-240S Dinaciclib 3	1	0.8872	0.9598	0.9433	0.8728	0.4352	0.2307	0.2039	0.1974	0.2155	0.2242	0.1781
KHOS-240S Dovitinib 1	1	1.0456	1.0269	1.0606	1.0008	1.0765	1.0862	1.0005	0.8793	0.5521	0.3124	0.085
KHOS-240S Dovitinib 2	1	1.1041	1.0907	1.1057	1.0168	1.0715	1.1037	0.9782	0.9541	0.5605	0.2588	0.0877
KHOS-240S Dovitinib 3	1	1.0572	0.9896	1.0133	1.0469	1.0164	1.065	0.9568	0.8385	0.5328	0.2948	0.0834
KHOS-240S Doxorubicin_Hydrochloride 1	1	1.0653	1.0114	1.0504	1.0318	1.0051	0.6157	0.471	0.2221	0.1057	0.1008	0.1004
KHOS-240S Doxorubicin_Hydrochloride 2	1	1.0459	1.0471	1.0175	1.0612	1.0329	0.7043	0.4551	0.2429	0.1162	0.1399	0.1122
KHOS-240S Doxorubicin_Hydrochloride 3	1	1.1248	1.078	1.0688	1.1098	0.9512	0.6424	0.4496	0.2571	0.1044	0.1318	0.1057
KHOS-240S Duvelisib 1	1	1.0441	1.051	1.0335	1.0476	1.0143	1.0346	1.0252	1.0014	0.9396	0.8483	0.7947
KHOS-240S Duvelisib 2	1	0.9975	1.0716	1.0554	1.0495	1.0753	1.023	1.0603	0.9915	0.9063	0.8999	0.7602
KHOS-240S Duvelisib 3	1	1.1123	1.2126	1.1463	1.1829	1.0919	1.0755	1.073	1.0601	1.0114	0.9507	0.7759
KHOS-240S Edicotinib 1	1	1.0024	0.9987	0.9865	1.0227	1.0047	1.0156	1.0365	1.0301	1.1075	1.0776	1.041
KHOS-240S Edicotinib 2	1	1.0487	0.9837	1.0362	1.0401	1.0051	1.0397	1.0387	1.0042	1.1297	1.0216	0.9807
KHOS-240S Edicotinib 3	1	1.0508	1.0343	1.041	1.0955	1.0316	1.091	1.0746	1.1229	1.1181	1.0874	0.5023
KHOS-240S Enasidenib 1	1	1.0603	1.0551	1.0525	1.0293	1.0622	1.0799	1.0663	1.0795	1.0731	1.0725	0.9674
KHOS-240S Enasidenib 2	1	1.083	1.0542	1.056	1.0423	1.0873	1.0761	1.0715	1.0557	1.0999	1.0824	1.0406
KHOS-240S Enasidenib 3	1	1.0936	1.0747	1.0518	1.1149	1.0974	1.0619	1.1254	1.1372	1.1116	1.0875	0.9602
KHOS-240S Encorafenib 1	1	1.0325	0.9724	1.0288	1.0194	0.9796	1.0209	1.0164	0.9868	0.9277	0.8189	0.723
KHOS-240S Encorafenib 2	1	0.9786	0.9434	0.9281	0.9731	0.963	0.9343	0.9499	0.9698	0.8732	0.7678	0.7009
KHOS-240S Encorafenib 3	1	0.9815	1.0424	1.06	0.9852	0.9484	0.9883	1.0072	0.9533	0.9113	0.7772	0.7716
KHOS-240S Ensartinib 1	1	1.0263	1.0574	1.0776	1.021	1.0411	1.0068	1.0027	0.9678	0.8584	0.5631	0.1284
KHOS-240S Ensartinib 2	1	1.0108	0.9928	0.9957	1.0354	1.0472	1.0365	1.019	1.0302	0.8093	0.5715	0.1377
KHOS-240S Ensartinib 3	1	0.9489	1.023	0.9808	0.9564	1.0041	1.023	0.9949	0.9826	0.8745	0.6028	0.1388
KHOS-240S Entrectinib 1	1	1.0465	1.0637	1.047	1.0287	1.0374	1.0431	1.0263	0.9527	0.8591	0.5939	0.0125
KHOS-240S Entrectinib 2	1	1.0392	1.0533	1.0608	1.0471	1.0306	1.039	1.0487	0.972	0.9237	0.5694	0.0142
